id,utterance,lang,intent_label,extracted_entities,confidence_hint
N007685,"Strike procedure? (I work as dispensary in health, based in Arusha.)",en,strike_query,sector=health;sub_sector=dispensary;region=Arusha,high
N007686,"Strike procedure? (I work as dispensary in health, based in Mwanza.)",en,strike_query,sector=health;sub_sector=dispensary;region=Mwanza,high
N007687,"Strike procedure? (I work as diplomat household in domestic, based in Dar es Salaam.)",en,strike_query,sector=domestic;sub_sector=diplomat household;region=Dar es Salaam,high
N007688,"Strike procedure? (I work as diplomat household in domestic, based in Arusha.)",en,strike_query,sector=domestic;sub_sector=diplomat household;region=Arusha,high
N007689,"Strike procedure? (I work as diplomat household in domestic, based in Mwanza.)",en,strike_query,sector=domestic;sub_sector=diplomat household;region=Mwanza,high
N007690,"Strike procedure? (I work as 3-star hotel in hospitality, based in Dar es Salaam.)",en,strike_query,sector=hospitality;sub_sector=3-star hotel;region=Dar es Salaam,high
N007691,"Strike procedure? (I work as 3-star hotel in hospitality, based in Arusha.)",en,strike_query,sector=hospitality;sub_sector=3-star hotel;region=Arusha,high
N007692,"Strike procedure? (I work as 3-star hotel in hospitality, based in Mwanza.)",en,strike_query,sector=hospitality;sub_sector=3-star hotel;region=Mwanza,high
N007693,"Strike procedure? (I work as domestic security in security, based in Dar es Salaam.)",en,strike_query,sector=security;sub_sector=domestic security;region=Dar es Salaam,high
N007694,"Strike procedure? (I work as domestic security in security, based in Arusha.)",en,strike_query,sector=security;sub_sector=domestic security;region=Arusha,high
N007695,"Strike procedure? (I work as domestic security in security, based in Mwanza.)",en,strike_query,sector=security;sub_sector=domestic security;region=Mwanza,high
N007696,"Strike procedure? (I work as inland transport in transport, based in Dar es Salaam.)",en,strike_query,sector=transport;sub_sector=inland transport;region=Dar es Salaam,high
N007697,"Strike procedure? (I work as inland transport in transport, based in Arusha.)",en,strike_query,sector=transport;sub_sector=inland transport;region=Arusha,high
N007698,"Strike procedure? (I work as inland transport in transport, based in Mwanza.)",en,strike_query,sector=transport;sub_sector=inland transport;region=Mwanza,high
N007699,"Strike procedure? (I work as mining/prospecting in mining, based in Dar es Salaam.)",en,strike_query,sector=mining;sub_sector=mining/prospecting;region=Dar es Salaam,high
N007700,"Strike procedure? (I work as mining/prospecting in mining, based in Arusha.)",en,strike_query,sector=mining;sub_sector=mining/prospecting;region=Arusha,high
N007701,"Strike procedure? (I work as mining/prospecting in mining, based in Mwanza.)",en,strike_query,sector=mining;sub_sector=mining/prospecting;region=Mwanza,high
N007702,"Strike procedure? (I work as secondary school in education, based in Dar es Salaam.)",en,strike_query,sector=education;sub_sector=secondary school;region=Dar es Salaam,high
N007703,"Strike procedure? (I work as secondary school in education, based in Arusha.)",en,strike_query,sector=education;sub_sector=secondary school;region=Arusha,high
N007704,"Strike procedure? (I work as secondary school in education, based in Mwanza.)",en,strike_query,sector=education;sub_sector=secondary school;region=Mwanza,high
N007705,"Strike procedure? (I work as microfinance in finance, based in Dar es Salaam.)",en,strike_query,sector=finance;sub_sector=microfinance;region=Dar es Salaam,high
N007706,"Strike procedure? (I work as microfinance in finance, based in Arusha.)",en,strike_query,sector=finance;sub_sector=microfinance;region=Arusha,high
N007707,"Strike procedure? (I work as microfinance in finance, based in Mwanza.)",en,strike_query,sector=finance;sub_sector=microfinance;region=Mwanza,high
N007708,"Strike procedure? (I work as other sector in other, based in Dar es Salaam.)",en,strike_query,sector=other;sub_sector=other sector;region=Dar es Salaam,high
N007709,"Strike procedure? (I work as other sector in other, based in Arusha.)",en,strike_query,sector=other;sub_sector=other sector;region=Arusha,high
N007710,"Strike procedure? (I work as other sector in other, based in Mwanza.)",en,strike_query,sector=other;sub_sector=other sector;region=Mwanza,high
N007711,"Notice for strike? (I work as crops and animal production in agriculture, based in Dar es Salaam.)",en,strike_query,sector=agriculture;sub_sector=crops and animal production;region=Dar es Salaam,high
N007712,"Notice for strike? (I work as crops and animal production in agriculture, based in Arusha.)",en,strike_query,sector=agriculture;sub_sector=crops and animal production;region=Arusha,high
N007713,"Notice for strike? (I work as crops and animal production in agriculture, based in Mwanza.)",en,strike_query,sector=agriculture;sub_sector=crops and animal production;region=Mwanza,high
N007714,"Notice for strike? (I work as dispensary in health, based in Dar es Salaam.)",en,strike_query,sector=health;sub_sector=dispensary;region=Dar es Salaam,high
N007715,"Notice for strike? (I work as dispensary in health, based in Arusha.)",en,strike_query,sector=health;sub_sector=dispensary;region=Arusha,high
N007716,"Notice for strike? (I work as dispensary in health, based in Mwanza.)",en,strike_query,sector=health;sub_sector=dispensary;region=Mwanza,high
N007717,"Notice for strike? (I work as diplomat household in domestic, based in Dar es Salaam.)",en,strike_query,sector=domestic;sub_sector=diplomat household;region=Dar es Salaam,high
N007718,"Notice for strike? (I work as diplomat household in domestic, based in Arusha.)",en,strike_query,sector=domestic;sub_sector=diplomat household;region=Arusha,high
N007719,"Notice for strike? (I work as diplomat household in domestic, based in Mwanza.)",en,strike_query,sector=domestic;sub_sector=diplomat household;region=Mwanza,high
N007720,"Notice for strike? (I work as 3-star hotel in hospitality, based in Dar es Salaam.)",en,strike_query,sector=hospitality;sub_sector=3-star hotel;region=Dar es Salaam,high
N007721,"Notice for strike? (I work as 3-star hotel in hospitality, based in Arusha.)",en,strike_query,sector=hospitality;sub_sector=3-star hotel;region=Arusha,high
N007722,"Notice for strike? (I work as 3-star hotel in hospitality, based in Mwanza.)",en,strike_query,sector=hospitality;sub_sector=3-star hotel;region=Mwanza,high
N007723,"Notice for strike? (I work as domestic security in security, based in Dar es Salaam.)",en,strike_query,sector=security;sub_sector=domestic security;region=Dar es Salaam,high
N007724,"Notice for strike? (I work as domestic security in security, based in Arusha.)",en,strike_query,sector=security;sub_sector=domestic security;region=Arusha,high
N007725,"Notice for strike? (I work as domestic security in security, based in Mwanza.)",en,strike_query,sector=security;sub_sector=domestic security;region=Mwanza,high
N007726,"Notice for strike? (I work as inland transport in transport, based in Dar es Salaam.)",en,strike_query,sector=transport;sub_sector=inland transport;region=Dar es Salaam,high
N007727,"Notice for strike? (I work as inland transport in transport, based in Arusha.)",en,strike_query,sector=transport;sub_sector=inland transport;region=Arusha,high
N007728,"Notice for strike? (I work as inland transport in transport, based in Mwanza.)",en,strike_query,sector=transport;sub_sector=inland transport;region=Mwanza,high
N007729,"Notice for strike? (I work as mining/prospecting in mining, based in Dar es Salaam.)",en,strike_query,sector=mining;sub_sector=mining/prospecting;region=Dar es Salaam,high
N007730,"Notice for strike? (I work as mining/prospecting in mining, based in Arusha.)",en,strike_query,sector=mining;sub_sector=mining/prospecting;region=Arusha,high
N007731,"Notice for strike? (I work as mining/prospecting in mining, based in Mwanza.)",en,strike_query,sector=mining;sub_sector=mining/prospecting;region=Mwanza,high
N007732,"Notice for strike? (I work as secondary school in education, based in Dar es Salaam.)",en,strike_query,sector=education;sub_sector=secondary school;region=Dar es Salaam,high
N007733,"Notice for strike? (I work as secondary school in education, based in Arusha.)",en,strike_query,sector=education;sub_sector=secondary school;region=Arusha,high
N007734,"Notice for strike? (I work as secondary school in education, based in Mwanza.)",en,strike_query,sector=education;sub_sector=secondary school;region=Mwanza,high
N007735,"Notice for strike? (I work as microfinance in finance, based in Dar es Salaam.)",en,strike_query,sector=finance;sub_sector=microfinance;region=Dar es Salaam,high
N007736,"Notice for strike? (I work as microfinance in finance, based in Arusha.)",en,strike_query,sector=finance;sub_sector=microfinance;region=Arusha,high
N007737,"Notice for strike? (I work as microfinance in finance, based in Mwanza.)",en,strike_query,sector=finance;sub_sector=microfinance;region=Mwanza,high
N007738,"Notice for strike? (I work as other sector in other, based in Dar es Salaam.)",en,strike_query,sector=other;sub_sector=other sector;region=Dar es Salaam,high
N007739,"Notice for strike? (I work as other sector in other, based in Arusha.)",en,strike_query,sector=other;sub_sector=other sector;region=Arusha,high
N007740,"Notice for strike? (I work as other sector in other, based in Mwanza.)",en,strike_query,sector=other;sub_sector=other sector;region=Mwanza,high
N007741,"Mgomo ni halali lini? (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Dar es Salaam.)",sw,strike_query,sector=agriculture;sub_sector=crops and animal production;region=Dar es Salaam,high
N007742,"Mgomo ni halali lini? (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Arusha.)",sw,strike_query,sector=agriculture;sub_sector=crops and animal production;region=Arusha,high
N007743,"Mgomo ni halali lini? (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Mwanza.)",sw,strike_query,sector=agriculture;sub_sector=crops and animal production;region=Mwanza,high
N007744,"Mgomo ni halali lini? (Nafanya kazi ya zahanati afya, niko Dar es Salaam.)",sw,strike_query,sector=health;sub_sector=dispensary;region=Dar es Salaam,high
N007745,"Mgomo ni halali lini? (Nafanya kazi ya zahanati afya, niko Arusha.)",sw,strike_query,sector=health;sub_sector=dispensary;region=Arusha,high
N007746,"Mgomo ni halali lini? (Nafanya kazi ya zahanati afya, niko Mwanza.)",sw,strike_query,sector=health;sub_sector=dispensary;region=Mwanza,high
N007747,"Mgomo ni halali lini? (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Dar es Salaam.)",sw,strike_query,sector=domestic;sub_sector=diplomat household;region=Dar es Salaam,high
N007748,"Mgomo ni halali lini? (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Arusha.)",sw,strike_query,sector=domestic;sub_sector=diplomat household;region=Arusha,high
N007749,"Mgomo ni halali lini? (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Mwanza.)",sw,strike_query,sector=domestic;sub_sector=diplomat household;region=Mwanza,high
N007750,"Mgomo ni halali lini? (Nafanya kazi ya hoteli nyota 3 ukarimu, niko Dar es Salaam.)",sw,strike_query,sector=hospitality;sub_sector=3-star hotel;region=Dar es Salaam,high
N007751,"Mgomo ni halali lini? (Nafanya kazi ya hoteli nyota 3 ukarimu, niko Arusha.)",sw,strike_query,sector=hospitality;sub_sector=3-star hotel;region=Arusha,high
N007752,"Mgomo ni halali lini? (Nafanya kazi ya hoteli nyota 3 ukarimu, niko Mwanza.)",sw,strike_query,sector=hospitality;sub_sector=3-star hotel;region=Mwanza,high
N007753,"Mgomo ni halali lini? (Nafanya kazi ya ulinzi wa ndani ulinzi, niko Dar es Salaam.)",sw,strike_query,sector=security;sub_sector=domestic security;region=Dar es Salaam,high
N007754,"Mgomo ni halali lini? (Nafanya kazi ya ulinzi wa ndani ulinzi, niko Arusha.)",sw,strike_query,sector=security;sub_sector=domestic security;region=Arusha,high
N007755,"Mgomo ni halali lini? (Nafanya kazi ya ulinzi wa ndani ulinzi, niko Mwanza.)",sw,strike_query,sector=security;sub_sector=domestic security;region=Mwanza,high
N007756,"Mgomo ni halali lini? (Nafanya kazi ya usafiri wa nchi kavu usafiri, niko Dar es Salaam.)",sw,strike_query,sector=transport;sub_sector=inland transport;region=Dar es Salaam,high
N007757,"Mgomo ni halali lini? (Nafanya kazi ya usafiri wa nchi kavu usafiri, niko Arusha.)",sw,strike_query,sector=transport;sub_sector=inland transport;region=Arusha,high
N007758,"Mgomo ni halali lini? (Nafanya kazi ya usafiri wa nchi kavu usafiri, niko Mwanza.)",sw,strike_query,sector=transport;sub_sector=inland transport;region=Mwanza,high
N007759,"Mgomo ni halali lini? (Nafanya kazi ya uchimbaji uchimbaji, niko Dar es Salaam.)",sw,strike_query,sector=mining;sub_sector=mining/prospecting;region=Dar es Salaam,high
N007760,"Mgomo ni halali lini? (Nafanya kazi ya uchimbaji uchimbaji, niko Arusha.)",sw,strike_query,sector=mining;sub_sector=mining/prospecting;region=Arusha,high
N007761,"Mgomo ni halali lini? (Nafanya kazi ya uchimbaji uchimbaji, niko Mwanza.)",sw,strike_query,sector=mining;sub_sector=mining/prospecting;region=Mwanza,high
N007762,"Mgomo ni halali lini? (Nafanya kazi ya sekondari elimu, niko Dar es Salaam.)",sw,strike_query,sector=education;sub_sector=secondary school;region=Dar es Salaam,high
N007763,"Mgomo ni halali lini? (Nafanya kazi ya sekondari elimu, niko Arusha.)",sw,strike_query,sector=education;sub_sector=secondary school;region=Arusha,high
N007764,"Mgomo ni halali lini? (Nafanya kazi ya sekondari elimu, niko Mwanza.)",sw,strike_query,sector=education;sub_sector=secondary school;region=Mwanza,high
N007765,"Mgomo ni halali lini? (Nafanya kazi ya microfinance fedha, niko Dar es Salaam.)",sw,strike_query,sector=finance;sub_sector=microfinance;region=Dar es Salaam,high
N007766,"Mgomo ni halali lini? (Nafanya kazi ya microfinance fedha, niko Arusha.)",sw,strike_query,sector=finance;sub_sector=microfinance;region=Arusha,high
N007767,"Mgomo ni halali lini? (Nafanya kazi ya microfinance fedha, niko Mwanza.)",sw,strike_query,sector=finance;sub_sector=microfinance;region=Mwanza,high
N007768,"Mgomo ni halali lini? (Nafanya kazi ya nyingine nyingine, niko Dar es Salaam.)",sw,strike_query,sector=other;sub_sector=other sector;region=Dar es Salaam,high
N007769,"Mgomo ni halali lini? (Nafanya kazi ya nyingine nyingine, niko Arusha.)",sw,strike_query,sector=other;sub_sector=other sector;region=Arusha,high
N007770,"Mgomo ni halali lini? (Nafanya kazi ya nyingine nyingine, niko Mwanza.)",sw,strike_query,sector=other;sub_sector=other sector;region=Mwanza,high
N007771,"Tunaweza kugoma? (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Dar es Salaam.)",sw,strike_query,sector=agriculture;sub_sector=crops and animal production;region=Dar es Salaam,high
N007772,"Tunaweza kugoma? (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Arusha.)",sw,strike_query,sector=agriculture;sub_sector=crops and animal production;region=Arusha,high
N007773,"Tunaweza kugoma? (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Mwanza.)",sw,strike_query,sector=agriculture;sub_sector=crops and animal production;region=Mwanza,high
N007774,"Tunaweza kugoma? (Nafanya kazi ya zahanati afya, niko Dar es Salaam.)",sw,strike_query,sector=health;sub_sector=dispensary;region=Dar es Salaam,high
N007775,"Tunaweza kugoma? (Nafanya kazi ya zahanati afya, niko Arusha.)",sw,strike_query,sector=health;sub_sector=dispensary;region=Arusha,high
N007776,"Tunaweza kugoma? (Nafanya kazi ya zahanati afya, niko Mwanza.)",sw,strike_query,sector=health;sub_sector=dispensary;region=Mwanza,high
N007777,"Tunaweza kugoma? (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Dar es Salaam.)",sw,strike_query,sector=domestic;sub_sector=diplomat household;region=Dar es Salaam,high
N007778,"Tunaweza kugoma? (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Arusha.)",sw,strike_query,sector=domestic;sub_sector=diplomat household;region=Arusha,high
